ticket_id,timestamp,date,week,month,vertical,contact_reason,channel,market,resolution,handle_time_min,csat_score,first_contact_resolution,repeat_contact
CRM-002974,2025-04-09 13:19:15,2025-04-09,15,2025-04,Ride,Safety concern,In-App Chat,Jordan,Resolved - Refund,4.8,3,1,0
CRM-001543,2025-04-09 14:24:14,2025-04-09,15,2025-04,Pay,Bill payment error,In-App Chat,UAE,Resolved - Refund,6.6,4,1,0
CRM-003017,2025-04-09 16:01:57,2025-04-09,15,2025-04,Ride,Cancellation fee dispute,Phone,KSA,Resolved - Explanation,4.5,5,1,0
CRM-003988,2025-04-09 16:12:13,2025-04-09,15,2025-04,Food,Restaurant closed,Social Media,KSA,Resolved - Coupon,16.6,4,1,0
CRM-001309,2025-04-09 16:16:04,2025-04-09,15,2025-04,Pay,Unauthorized transaction,Phone,Egypt,Auto-resolved,1.2,1,1,0
CRM-000957,2025-04-09 18:28:32,2025-04-09,15,2025-04,Quik,Substituted item not accepted,Phone,Egypt,Escalated,12.5,4,0,0
CRM-002921,2025-04-09 18:47:34,2025-04-09,15,2025-04,Food,Order never arrived,In-App Chat,Pakistan,Resolved - Explanation,2.9,4,1,0
CRM-000769,2025-04-09 18:51:47,2025-04-09,15,2025-04,Food,Refund not processed,Phone,KSA,Resolved - Refund,4.9,4,1,0
CRM-004344,2025-04-09 18:55:57,2025-04-09,15,2025-04,Food,Order never arrived,In-App Chat,Jordan,Resolved - Coupon,3.2,3,1,1
CRM-001081,2025-04-09 20:09:29,2025-04-09,15,2025-04,Ride,App crash during ride,In-App Chat,Pakistan,Resolved - Coupon,4.1,5,1,0
CRM-001651,2025-04-09 20:32:31,2025-04-09,15,2025-04,Quik,Order cancelled by store,In-App Chat,Pakistan,Resolved - Refund,6.9,4,1,0
CRM-004296,2025-04-09 21:05:52,2025-04-09,15,2025-04,Pay,Cashback not credited,In-App Chat,Pakistan,Resolved - Explanation,4.6,3,1,0
CRM-003843,2025-04-09 21:08:43,2025-04-09,15,2025-04,Ride,Driver no-show,In-App Chat,Egypt,Resolved - Explanation,5.9,2,1,0
CRM-002110,2025-04-10 03:34:14,2025-04-10,15,2025-04,Food,Late delivery,Phone,Egypt,Resolved - Refund,8.8,5,1,0
CRM-000393,2025-04-10 05:08:11,2025-04-10,15,2025-04,Ride,Promo code not applied,Email,UAE,Resolved - Explanation,14.8,2,1,0
CRM-002597,2025-04-10 07:54:03,2025-04-10,15,2025-04,Quik,Substituted item not accepted,Phone,Pakistan,Resolved - Coupon,9.2,5,1,0
CRM-002195,2025-04-10 09:24:00,2025-04-10,15,2025-04,Quik,Substituted item not accepted,In-App Chat,UAE,Escalated,4.3,2,0,0
CRM-001008,2025-04-10 09:52:36,2025-04-10,15,2025-04,Ride,Safety concern,In-App Chat,UAE,Resolved - Coupon,6.1,4,1,0
CRM-000207,2025-04-10 10:29:07,2025-04-10,15,2025-04,Ride,Safety concern,In-App Chat,Pakistan,Resolved - Refund,2.9,5,1,0
CRM-002609,2025-04-10 10:57:05,2025-04-10,15,2025-04,Food,Missing items,In-App Chat,Jordan,Resolved - Explanation,2.9,4,1,0
CRM-002359,2025-04-10 11:52:37,2025-04-10,15,2025-04,Ride,Driver no-show,In-App Chat,Jordan,Resolved - Refund,6.6,5,1,0
CRM-001945,2025-04-10 12:12:47,2025-04-10,15,2025-04,Food,Cold food,In-App Chat,KSA,Auto-resolved,1.0,5,1,0
CRM-001371,2025-04-10 12:23:39,2025-04-10,15,2025-04,Food,Cold food,In-App Chat,UAE,Escalated,6.7,5,0,0
CRM-000741,2025-04-10 12:38:47,2025-04-10,15,2025-04,Ride,Wrong fare charged,Email,UAE,Resolved - Refund,21.3,2,1,0
CRM-004838,2025-04-10 13:25:58,2025-04-10,15,2025-04,Food,Order never arrived,In-App Chat,KSA,Resolved - Coupon,4.9,5,1,0
CRM-001080,2025-04-10 13:36:41,2025-04-10,15,2025-04,Quik,Substituted item not accepted,Email,Pakistan,Auto-resolved,0.9,1,1,0
CRM-002357,2025-04-10 13:38:24,2025-04-10,15,2025-04,Food,Wrong items delivered,In-App Chat,UAE,Resolved - Refund,5.2,5,1,0
CRM-001875,2025-04-10 14:36:56,2025-04-10,15,2025-04,Ride,Safety concern,Social Media,Jordan,Resolved - Explanation,8.4,5,1,1
CRM-002560,2025-04-10 14:38:04,2025-04-10,15,2025-04,Quik,Late delivery,In-App Chat,Pakistan,Pending - Follow-up,3.4,5,0,0
CRM-004758,2025-04-10 14:42:57,2025-04-10,15,2025-04,Food,Refund not processed,Phone,Pakistan,Auto-resolved,0.7,5,1,0
CRM-000895,2025-04-10 15:06:46,2025-04-10,15,2025-04,Pay,Wallet balance mismatch,In-App Chat,Pakistan,Resolved - Refund,4.0,5,1,0
CRM-001129,2025-04-10 15:19:23,2025-04-10,15,2025-04,Quik,Wrong address delivery,Social Media,UAE,Resolved - Coupon,9.6,4,1,0
CRM-002594,2025-04-10 15:40:50,2025-04-10,15,2025-04,Food,Late delivery,In-App Chat,Pakistan,Resolved - Explanation,3.7,5,1,0
CRM-001740,2025-04-10 16:52:10,2025-04-10,15,2025-04,Ride,Driver no-show,In-App Chat,Jordan,Resolved - Refund,6.4,4,1,0
CRM-001275,2025-04-10 17:23:21,2025-04-10,15,2025-04,Ride,App crash during ride,In-App Chat,Egypt,Resolved - Refund,6.6,3,1,0
CRM-001329,2025-04-10 18:21:54,2025-04-10,15,2025-04,Food,Restaurant closed,Phone,Pakistan,Auto-resolved,0.3,3,1,0
CRM-001942,2025-04-10 18:23:14,2025-04-10,15,2025-04,Pay,Wallet balance mismatch,Email,Jordan,Resolved - Coupon,16.5,3,1,0
CRM-004731,2025-04-10 18:52:47,2025-04-10,15,2025-04,Quik,Wrong address delivery,In-App Chat,UAE,Resolved - Coupon,3.3,4,1,0
CRM-003958,2025-04-10 20:40:44,2025-04-10,15,2025-04,Food,Cold food,In-App Chat,Pakistan,Resolved - Coupon,5.9,1,1,1
CRM-001679,2025-04-10 20:46:53,2025-04-10,15,2025-04,Ride,Driver no-show,In-App Chat,Pakistan,Resolved - Coupon,3.7,3,1,0
CRM-000788,2025-04-10 20:59:25,2025-04-10,15,2025-04,Pay,Cashback not credited,In-App Chat,KSA,Pending - Follow-up,4.6,2,0,0
CRM-004933,2025-04-10 21:25:35,2025-04-10,15,2025-04,Food,Refund not processed,In-App Chat,Jordan,Resolved - Explanation,4.8,2,1,0
CRM-002245,2025-04-10 22:42:42,2025-04-10,15,2025-04,Ride,Driver no-show,Phone,Jordan,Resolved - Refund,11.8,1,1,0
CRM-001131,2025-04-10 22:54:15,2025-04-10,15,2025-04,Quik,Late delivery,Social Media,Pakistan,Auto-resolved,0.8,4,1,0
CRM-003104,2025-04-11 03:39:55,2025-04-11,15,2025-04,Quik,Substituted item not accepted,In-App Chat,Jordan,Resolved - Coupon,3.3,5,1,0
CRM-003240,2025-04-11 06:17:48,2025-04-11,15,2025-04,Food,Cold food,In-App Chat,UAE,Resolved - Explanation,3.3,4,1,0
CRM-002992,2025-04-11 06:26:26,2025-04-11,15,2025-04,Food,Wrong items delivered,In-App Chat,Pakistan,Auto-resolved,0.6,5,1,0
CRM-002312,2025-04-11 07:26:08,2025-04-11,15,2025-04,Food,Missing items,In-App Chat,KSA,Pending - Follow-up,4.4,1,0,0
CRM-001693,2025-04-11 08:08:17,2025-04-11,15,2025-04,Food,Order never arrived,Phone,Jordan,Resolved - Explanation,7.1,4,1,0
CRM-002962,2025-04-11 08:08:24,2025-04-11,15,2025-04,Ride,Promo code not applied,In-App Chat,UAE,Auto-resolved,0.2,4,1,0
CRM-004006,2025-04-11 08:15:38,2025-04-11,15,2025-04,Ride,Cancellation fee dispute,Email,Jordan,Escalated,50.0,4,0,0
CRM-000858,2025-04-11 08:20:37,2025-04-11,15,2025-04,Ride,Promo code not applied,In-App Chat,KSA,Resolved - Coupon,6.9,5,1,0
CRM-002264,2025-04-11 08:43:36,2025-04-11,15,2025-04,Food,Refund not processed,In-App Chat,Pakistan,Resolved - Explanation,3.1,4,1,0
CRM-000258,2025-04-11 08:47:04,2025-04-11,15,2025-04,Pay,Bill payment error,In-App Chat,Pakistan,Pending - Follow-up,3.5,4,0,0
CRM-004226,2025-04-11 09:02:56,2025-04-11,15,2025-04,Ride,Cancellation fee dispute,Email,KSA,Resolved - Refund,21.9,5,1,0
CRM-002046,2025-04-11 09:09:31,2025-04-11,15,2025-04,Quik,Substituted item not accepted,In-App Chat,Pakistan,Resolved - Explanation,5.2,4,1,0
CRM-001479,2025-04-11 09:14:19,2025-04-11,15,2025-04,Ride,Wrong fare charged,Phone,UAE,Resolved - Coupon,9.8,4,1,0
CRM-004553,2025-04-11 10:38:50,2025-04-11,15,2025-04,Food,Overcharged,Phone,KSA,Auto-resolved,0.7,4,1,0
CRM-001829,2025-04-11 10:44:47,2025-04-11,15,2025-04,Quik,Order cancelled by store,Social Media,Pakistan,Resolved - Explanation,15.8,4,1,0
CRM-004811,2025-04-11 10:59:01,2025-04-11,15,2025-04,Ride,Safety concern,Email,UAE,Resolved - Refund,12.2,4,1,0
CRM-004830,2025-04-11 11:12:40,2025-04-11,15,2025-04,Food,Overcharged,Phone,UAE,Resolved - Refund,4.8,5,1,0
CRM-001382,2025-04-11 11:27:06,2025-04-11,15,2025-04,Food,Cold food,In-App Chat,Pakistan,Escalated,11.9,1,0,0
CRM-004466,2025-04-11 11:59:41,2025-04-11,15,2025-04,Ride,Driver no-show,Social Media,UAE,Resolved - Coupon,6.3,5,1,0
CRM-000908,2025-04-11 12:11:29,2025-04-11,15,2025-04,Food,Refund not processed,In-App Chat,UAE,Escalated,11.7,4,0,0
CRM-001169,2025-04-11 12:17:03,2025-04-11,15,2025-04,Ride,Safety concern,Email,UAE,Pending - Follow-up,18.9,5,0,0
CRM-000514,2025-04-11 12:24:23,2025-04-11,15,2025-04,Ride,Cancellation fee dispute,Phone,KSA,Auto-resolved,1.0,3,1,0
CRM-001991,2025-04-11 12:34:59,2025-04-11,15,2025-04,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Refund,3.1,2,1,0
CRM-004362,2025-04-11 12:58:12,2025-04-11,15,2025-04,Food,Order never arrived,Email,KSA,Resolved - Explanation,17.3,4,1,1
CRM-001776,2025-04-11 13:16:43,2025-04-11,15,2025-04,Quik,Expired product delivered,In-App Chat,Pakistan,Auto-resolved,1.2,4,1,0
CRM-002389,2025-04-11 13:19:09,2025-04-11,15,2025-04,Ride,Promo code not applied,In-App Chat,Pakistan,Escalated,5.1,3,0,0
CRM-000113,2025-04-11 13:41:42,2025-04-11,15,2025-04,Ride,Wrong fare charged,In-App Chat,KSA,Escalated,16.0,4,0,0
CRM-003631,2025-04-11 14:02:03,2025-04-11,15,2025-04,Ride,Promo code not applied,Social Media,UAE,Resolved - Explanation,16.6,3,1,0
CRM-004326,2025-04-11 14:42:46,2025-04-11,15,2025-04,Ride,Wrong fare charged,In-App Chat,Pakistan,Resolved - Explanation,3.8,5,1,0
CRM-002212,2025-04-11 15:47:13,2025-04-11,15,2025-04,Ride,App crash during ride,Phone,UAE,Pending - Follow-up,9.5,2,0,0
CRM-002272,2025-04-11 19:16:16,2025-04-11,15,2025-04,Food,Cold food,Phone,UAE,Resolved - Refund,10.2,1,1,0
CRM-003049,2025-04-11 19:39:10,2025-04-11,15,2025-04,Ride,Safety concern,Phone,UAE,Pending - Follow-up,7.2,3,0,0
CRM-004188,2025-04-11 20:31:27,2025-04-11,15,2025-04,Food,Restaurant closed,In-App Chat,Jordan,Resolved - Refund,6.6,4,1,0
CRM-001673,2025-04-11 21:32:10,2025-04-11,15,2025-04,Food,Cold food,Email,Jordan,Resolved - Refund,13.8,4,1,0
CRM-002887,2025-04-11 22:45:00,2025-04-11,15,2025-04,Ride,Lost item,In-App Chat,UAE,Escalated,6.1,2,0,0
CRM-000630,2025-04-12 06:08:47,2025-04-12,15,2025-04,Ride,Lost item,Phone,KSA,Resolved - Coupon,9.0,4,1,0
CRM-002216,2025-04-12 06:50:57,2025-04-12,15,2025-04,Food,Overcharged,In-App Chat,KSA,Resolved - Coupon,6.4,5,1,0
CRM-001654,2025-04-12 07:02:46,2025-04-12,15,2025-04,Ride,Lost item,Email,Egypt,Resolved - Refund,24.3,5,1,0
CRM-002514,2025-04-12 07:17:51,2025-04-12,15,2025-04,Food,Missing items,In-App Chat,Pakistan,Pending - Follow-up,7.1,5,0,0
CRM-003055,2025-04-12 08:49:00,2025-04-12,15,2025-04,Ride,Driver no-show,Email,UAE,Auto-resolved,0.8,4,1,0
CRM-001827,2025-04-12 10:19:07,2025-04-12,15,2025-04,Ride,Promo code not applied,Email,UAE,Resolved - Coupon,25.1,5,1,0
CRM-003141,2025-04-12 10:21:57,2025-04-12,15,2025-04,Quik,Damaged packaging,Phone,Jordan,Resolved - Refund,10.8,5,1,0
CRM-000159,2025-04-12 10:41:34,2025-04-12,15,2025-04,Quik,Expired product delivered,Social Media,Egypt,Escalated,19.4,2,0,0
CRM-000127,2025-04-12 10:51:23,2025-04-12,15,2025-04,Pay,Bill payment error,Phone,UAE,Resolved - Refund,11.4,1,1,0
CRM-001386,2025-04-12 11:35:47,2025-04-12,15,2025-04,Quik,Damaged packaging,Social Media,Pakistan,Resolved - Refund,13.1,4,1,0
CRM-004456,2025-04-12 12:00:21,2025-04-12,15,2025-04,Food,Cold food,In-App Chat,KSA,Auto-resolved,1.4,4,1,0
CRM-003680,2025-04-12 12:01:05,2025-04-12,15,2025-04,Food,Order never arrived,Social Media,KSA,Resolved - Refund,6.7,4,1,1
CRM-000155,2025-04-12 13:12:52,2025-04-12,15,2025-04,Quik,Order cancelled by store,Email,UAE,Resolved - Coupon,15.2,4,1,0
CRM-001476,2025-04-12 13:44:43,2025-04-12,15,2025-04,Food,Order never arrived,In-App Chat,KSA,Resolved - Refund,6.1,5,1,0
CRM-003887,2025-04-12 13:56:33,2025-04-12,15,2025-04,Ride,Promo code not applied,Email,Egypt,Resolved - Explanation,24.6,4,1,0
CRM-000370,2025-04-12 14:59:51,2025-04-12,15,2025-04,Ride,Route deviation,In-App Chat,Jordan,Resolved - Coupon,4.6,3,1,0
CRM-003236,2025-04-12 15:08:09,2025-04-12,15,2025-04,Ride,Route deviation,In-App Chat,Egypt,Auto-resolved,0.3,5,1,0
CRM-000256,2025-04-12 16:11:45,2025-04-12,15,2025-04,Food,Restaurant closed,In-App Chat,UAE,Auto-resolved,1.4,5,1,0
CRM-001778,2025-04-12 16:24:48,2025-04-12,15,2025-04,Quik,Substituted item not accepted,Phone,KSA,Escalated,17.9,4,0,0
CRM-003351,2025-04-12 16:29:17,2025-04-12,15,2025-04,Food,Missing items,Social Media,UAE,Resolved - Refund,6.6,4,1,1
CRM-002041,2025-04-12 16:54:29,2025-04-12,15,2025-04,Quik,Expired product delivered,In-App Chat,UAE,Auto-resolved,0.7,4,1,0
CRM-003776,2025-04-12 17:27:41,2025-04-12,15,2025-04,Ride,Lost item,Email,UAE,Resolved - Coupon,22.4,4,1,0
CRM-004401,2025-04-12 17:38:50,2025-04-12,15,2025-04,Food,Missing items,In-App Chat,KSA,Escalated,8.2,4,0,1
CRM-002213,2025-04-12 17:59:43,2025-04-12,15,2025-04,Pay,Wallet balance mismatch,Phone,UAE,Resolved - Refund,8.7,5,1,0
CRM-000758,2025-04-12 18:11:12,2025-04-12,15,2025-04,Ride,Safety concern,Email,KSA,Auto-resolved,0.8,4,1,0
CRM-003126,2025-04-12 18:54:14,2025-04-12,15,2025-04,Ride,Driver no-show,Phone,UAE,Pending - Follow-up,11.6,3,0,0
CRM-000400,2025-04-12 19:01:49,2025-04-12,15,2025-04,Ride,Driver no-show,Social Media,Pakistan,Pending - Follow-up,9.6,3,0,0
CRM-001288,2025-04-12 19:03:33,2025-04-12,15,2025-04,Food,Order never arrived,Phone,UAE,Resolved - Explanation,11.3,5,1,0
CRM-002445,2025-04-12 19:20:21,2025-04-12,15,2025-04,Quik,Order cancelled by store,Email,Pakistan,Resolved - Refund,21.2,3,1,0
CRM-003514,2025-04-12 19:21:36,2025-04-12,15,2025-04,Food,Order never arrived,Email,Egypt,Escalated,45.8,4,0,1
CRM-001161,2025-04-12 19:41:55,2025-04-12,15,2025-04,Ride,Cancellation fee dispute,In-App Chat,Pakistan,Resolved - Coupon,3.0,4,1,0
CRM-004590,2025-04-13 02:53:20,2025-04-13,15,2025-04,Ride,Cancellation fee dispute,In-App Chat,UAE,Resolved - Coupon,6.8,4,1,0
CRM-000670,2025-04-13 06:42:15,2025-04-13,15,2025-04,Pay,Transfer failed,In-App Chat,UAE,Resolved - Refund,5.6,4,1,0
CRM-002546,2025-04-13 07:14:51,2025-04-13,15,2025-04,Ride,Safety concern,Phone,Jordan,Escalated,12.8,3,0,0
CRM-003657,2025-04-13 07:23:44,2025-04-13,15,2025-04,Quik,Late delivery,Phone,KSA,Resolved - Explanation,5.7,4,1,1
CRM-004946,2025-04-13 07:45:59,2025-04-13,15,2025-04,Ride,Wrong fare charged,Phone,KSA,Resolved - Explanation,7.2,3,1,0
CRM-000973,2025-04-13 09:01:39,2025-04-13,15,2025-04,Ride,Cancellation fee dispute,Email,Pakistan,Resolved - Refund,19.4,4,1,0
CRM-004996,2025-04-13 09:50:19,2025-04-13,15,2025-04,Food,Cold food,In-App Chat,UAE,Resolved - Refund,3.3,1,1,1
CRM-000813,2025-04-13 10:50:13,2025-04-13,15,2025-04,Pay,Wallet balance mismatch,In-App Chat,Pakistan,Resolved - Refund,4.3,4,1,0
CRM-003712,2025-04-13 10:50:24,2025-04-13,15,2025-04,Ride,Cancellation fee dispute,Phone,UAE,Resolved - Coupon,11.6,4,1,0
CRM-001109,2025-04-13 11:09:17,2025-04-13,15,2025-04,Food,Late delivery,Email,Pakistan,Auto-resolved,0.9,3,1,1
CRM-002224,2025-04-13 11:13:39,2025-04-13,15,2025-04,Ride,Safety concern,In-App Chat,Pakistan,Resolved - Explanation,2.9,4,1,0
CRM-003412,2025-04-13 13:42:20,2025-04-13,15,2025-04,Ride,Driver no-show,Email,KSA,Resolved - Explanation,16.0,2,1,0
CRM-000019,2025-04-13 14:45:31,2025-04-13,15,2025-04,Pay,Unauthorized transaction,In-App Chat,Egypt,Escalated,9.7,5,0,0
CRM-002228,2025-04-13 16:18:07,2025-04-13,15,2025-04,Quik,Late delivery,Phone,UAE,Resolved - Explanation,9.2,4,1,0
CRM-003098,2025-04-13 18:02:18,2025-04-13,15,2025-04,Ride,Wrong fare charged,Phone,Egypt,Resolved - Refund,12.3,3,1,0
CRM-003423,2025-04-13 18:05:13,2025-04-13,15,2025-04,Food,Wrong items delivered,In-App Chat,KSA,Resolved - Coupon,4.3,5,1,0
CRM-002618,2025-04-13 21:50:43,2025-04-13,15,2025-04,Ride,Promo code not applied,In-App Chat,Pakistan,Auto-resolved,1.5,5,1,0
CRM-002169,2025-04-14 00:11:36,2025-04-14,16,2025-04,Food,Restaurant closed,In-App Chat,Pakistan,Auto-resolved,1.1,4,1,0
CRM-001676,2025-04-14 00:37:54,2025-04-14,16,2025-04,Food,Wrong items delivered,Phone,UAE,Escalated,11.7,3,0,0
CRM-004183,2025-04-14 03:45:23,2025-04-14,16,2025-04,Pay,Bill payment error,In-App Chat,Pakistan,Auto-resolved,1.0,3,1,0
CRM-000292,2025-04-14 04:56:40,2025-04-14,16,2025-04,Ride,Safety concern,Email,UAE,Resolved - Coupon,12.0,3,1,0
CRM-004097,2025-04-14 05:24:36,2025-04-14,16,2025-04,Pay,Transfer failed,Social Media,UAE,Resolved - Explanation,11.5,5,1,0
CRM-003775,2025-04-14 06:01:31,2025-04-14,16,2025-04,Ride,Driver no-show,Phone,KSA,Resolved - Explanation,10.9,2,1,0
CRM-001820,2025-04-14 07:36:48,2025-04-14,16,2025-04,Ride,Driver no-show,Phone,KSA,Resolved - Refund,12.5,3,1,0
CRM-001866,2025-04-14 07:59:13,2025-04-14,16,2025-04,Pay,Wallet balance mismatch,Social Media,Pakistan,Resolved - Explanation,9.8,4,1,0
CRM-004022,2025-04-14 08:28:24,2025-04-14,16,2025-04,Food,Order never arrived,Social Media,Jordan,Auto-resolved,0.6,3,1,1
CRM-002024,2025-04-14 08:29:50,2025-04-14,16,2025-04,Food,Restaurant closed,In-App Chat,KSA,Escalated,6.0,5,0,0
CRM-001596,2025-04-14 08:40:57,2025-04-14,16,2025-04,Pay,Transfer failed,Phone,UAE,Auto-resolved,1.2,4,1,0
CRM-001594,2025-04-14 08:57:14,2025-04-14,16,2025-04,Ride,Promo code not applied,In-App Chat,KSA,Escalated,4.1,3,0,0
CRM-003090,2025-04-14 09:45:50,2025-04-14,16,2025-04,Ride,Lost item,In-App Chat,Pakistan,Resolved - Coupon,4.0,3,1,0
CRM-002418,2025-04-14 10:26:35,2025-04-14,16,2025-04,Ride,Route deviation,In-App Chat,UAE,Resolved - Coupon,5.5,4,1,0
CRM-001066,2025-04-14 10:43:44,2025-04-14,16,2025-04,Food,Wrong items delivered,Phone,KSA,Resolved - Explanation,7.5,4,1,0
CRM-001941,2025-04-14 10:48:57,2025-04-14,16,2025-04,Quik,Substituted item not accepted,In-App Chat,UAE,Pending - Follow-up,4.2,3,0,0
CRM-002589,2025-04-14 11:27:38,2025-04-14,16,2025-04,Ride,Cancellation fee dispute,Email,Egypt,Auto-resolved,1.3,4,1,0
CRM-003230,2025-04-14 12:32:13,2025-04-14,16,2025-04,Food,Overcharged,Email,Pakistan,Pending - Follow-up,14.9,4,0,0
CRM-004606,2025-04-14 13:26:22,2025-04-14,16,2025-04,Quik,Missing items,Phone,Egypt,Resolved - Refund,12.4,2,1,0
CRM-004330,2025-04-14 13:40:39,2025-04-14,16,2025-04,Pay,Failed top-up,In-App Chat,UAE,Auto-resolved,1.3,4,1,0
CRM-000035,2025-04-14 13:50:57,2025-04-14,16,2025-04,Food,Order never arrived,In-App Chat,UAE,Resolved - Coupon,3.9,4,1,0
CRM-002259,2025-04-14 14:45:29,2025-04-14,16,2025-04,Food,Late delivery,Email,UAE,Resolved - Explanation,26.0,4,1,0
CRM-004071,2025-04-14 15:50:48,2025-04-14,16,2025-04,Food,Wrong items delivered,In-App Chat,Jordan,Resolved - Coupon,2.5,5,1,0
CRM-004770,2025-04-14 16:33:16,2025-04-14,16,2025-04,Food,Refund not processed,Email,UAE,Escalated,40.7,3,0,0
CRM-002055,2025-04-14 18:13:26,2025-04-14,16,2025-04,Quik,Late delivery,Phone,Jordan,Resolved - Explanation,11.5,2,1,0
CRM-001187,2025-04-14 19:07:38,2025-04-14,16,2025-04,Quik,Damaged packaging,Social Media,UAE,Resolved - Refund,6.4,2,1,0
CRM-002407,2025-04-14 19:36:06,2025-04-14,16,2025-04,Food,Cold food,Email,UAE,Pending - Follow-up,14.1,3,0,0
CRM-000146,2025-04-14 19:39:43,2025-04-14,16,2025-04,Food,Late delivery,In-App Chat,Pakistan,Resolved - Refund,4.3,4,1,0
CRM-003788,2025-04-14 20:51:06,2025-04-14,16,2025-04,Quik,Expired product delivered,In-App Chat,Pakistan,Escalated,13.9,1,0,1
CRM-000660,2025-04-14 21:21:36,2025-04-14,16,2025-04,Quik,Wrong address delivery,Phone,KSA,Auto-resolved,1.2,5,1,0
CRM-001108,2025-04-14 22:40:09,2025-04-14,16,2025-04,Food,Refund not processed,Phone,UAE,Resolved - Explanation,4.4,2,1,0
CRM-001282,2025-04-15 03:06:21,2025-04-15,16,2025-04,Quik,Wrong address delivery,Email,Jordan,Auto-resolved,0.4,5,1,0
CRM-002338,2025-04-15 07:37:51,2025-04-15,16,2025-04,Ride,Wrong fare charged,In-App Chat,KSA,Resolved - Refund,4.8,5,1,0
CRM-004194,2025-04-15 07:40:45,2025-04-15,16,2025-04,Food,Cold food,In-App Chat,KSA,Resolved - Explanation,6.9,5,1,0
CRM-004332,2025-04-15 07:57:52,2025-04-15,16,2025-04,Quik,Order cancelled by store,Email,KSA,Resolved - Coupon,19.2,4,1,0
CRM-003109,2025-04-15 08:23:02,2025-04-15,16,2025-04,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Coupon,7.1,1,1,0
CRM-001664,2025-04-15 09:03:09,2025-04-15,16,2025-04,Quik,Late delivery,In-App Chat,UAE,Pending - Follow-up,4.7,1,0,0
CRM-002391,2025-04-15 09:10:08,2025-04-15,16,2025-04,Food,Late delivery,In-App Chat,Pakistan,Resolved - Explanation,3.2,3,1,0
CRM-002353,2025-04-15 09:15:58,2025-04-15,16,2025-04,Pay,Wallet balance mismatch,In-App Chat,UAE,Resolved - Refund,6.1,1,1,0
CRM-004155,2025-04-15 10:25:54,2025-04-15,16,2025-04,Quik,Substituted item not accepted,In-App Chat,Pakistan,Auto-resolved,0.4,3,1,0
CRM-003187,2025-04-15 11:15:12,2025-04-15,16,2025-04,Ride,Promo code not applied,In-App Chat,UAE,Resolved - Refund,6.6,2,1,0
CRM-002068,2025-04-15 11:16:21,2025-04-15,16,2025-04,Quik,Late delivery,In-App Chat,Pakistan,Resolved - Explanation,3.4,4,1,0
CRM-002348,2025-04-15 11:38:19,2025-04-15,16,2025-04,Quik,Expired product delivered,In-App Chat,KSA,Resolved - Refund,2.7,4,1,0
CRM-004328,2025-04-15 11:44:01,2025-04-15,16,2025-04,Quik,Damaged packaging,Email,Pakistan,Resolved - Coupon,14.1,5,1,0
CRM-003532,2025-04-15 11:47:43,2025-04-15,16,2025-04,Quik,Late delivery,In-App Chat,KSA,Resolved - Explanation,4.0,1,1,0
CRM-002268,2025-04-15 12:15:22,2025-04-15,16,2025-04,Ride,Safety concern,Phone,Pakistan,Escalated,13.8,5,0,1
CRM-000309,2025-04-15 12:59:40,2025-04-15,16,2025-04,Ride,Safety concern,In-App Chat,Egypt,Resolved - Explanation,6.2,4,1,1
CRM-000200,2025-04-15 13:25:34,2025-04-15,16,2025-04,Quik,Expired product delivered,Phone,UAE,Resolved - Coupon,10.8,2,1,0
CRM-003865,2025-04-15 13:31:07,2025-04-15,16,2025-04,Pay,Failed top-up,In-App Chat,KSA,Escalated,12.5,5,0,0
CRM-000087,2025-04-15 14:41:22,2025-04-15,16,2025-04,Pay,Wallet balance mismatch,In-App Chat,KSA,Pending - Follow-up,6.5,2,0,0
CRM-001140,2025-04-15 14:43:10,2025-04-15,16,2025-04,Food,Late delivery,In-App Chat,UAE,Auto-resolved,1.4,4,1,0
CRM-004216,2025-04-15 15:59:44,2025-04-15,16,2025-04,Food,Refund not processed,In-App Chat,UAE,Auto-resolved,0.3,4,1,0
CRM-003476,2025-04-15 16:16:39,2025-04-15,16,2025-04,Pay,Transfer failed,In-App Chat,Egypt,Resolved - Explanation,7.1,4,1,0
CRM-001838,2025-04-15 17:04:47,2025-04-15,16,2025-04,Ride,App crash during ride,In-App Chat,KSA,Resolved - Explanation,2.4,3,1,1
CRM-003598,2025-04-15 18:14:25,2025-04-15,16,2025-04,Ride,App crash during ride,In-App Chat,Pakistan,Resolved - Explanation,6.4,4,1,0
CRM-004526,2025-04-15 18:35:33,2025-04-15,16,2025-04,Food,Overcharged,Email,UAE,Resolved - Refund,24.3,1,1,0
CRM-001818,2025-04-15 18:54:54,2025-04-15,16,2025-04,Ride,App crash during ride,Phone,Egypt,Auto-resolved,1.2,5,1,0
CRM-001174,2025-04-15 19:54:24,2025-04-15,16,2025-04,Ride,Promo code not applied,Phone,Jordan,Resolved - Refund,4.2,4,1,0
